QueryId,EntityId
20,1116485
20,3111378
20,3735990
20,4387480
20,2881376
20,2914090
20,3948242
20,2116110
20,0715256
20,2188151
20,1401791
20,1656462
20,3365399
20,1191158
20,3359503
20,1807455
20,1441900
20,1951191
20,1709976
20,3007155
20,3765878
20,3963100
20,1174729
20,2201199
20,1556513
20,0713686
20,1350446
20,2770283
20,1686539
20,3223591
20,1353172
20,3148310
20,1972920
20,3074534
20,4096598
20,3730543
20,1964749
20,1969133
20,1990430
20,1019450
20,0589035
20,1487700
20,1044688
20,3839152
20,2771192
20,1964252
20,0848978
20,1487691
20,4098972
20,1291014
20,2813687
20,3148382
20,3642384
21,3430059
21,1794601
21,1019610
21,4517117
21,4110135
21,4388558
21,0835070
21,1828980
21,3521432
21,3632424
21,4113143
21,4126004
21,3138162
21,3106738
21,3138237
21,2555946
21,0319344
21,3139462
21,2155333
21,3138948
21,4128227
21,3138485
21,2074985
21,4463970
21,4126003
21,3138761
21,4452011
21,3139520
21,2508508
21,2508501
21,2508502
21,4388727
21,2508499
21,2508500
21,2508503
21,2508504
21,4452012
21,4452010
21,2508509
21,4388732
21,2508505
21,2508506
21,2936076
21,0789139
21,3138078
21,0565851
21,2558156
21,4058906
21,4486770
21,4103556
21,0045216
21,3168816
21,0502878
21,0566337
21,0567991
21,4532172
21,1437673
21,2508507
21,4421068
21,0262546
21,4063115
21,0041456
21,3139876
21,4388730
21,4083396
21,4388717
21,2504781
21,0564822
21,0569097
21,3138464
21,0563812
21,4098685
21,0565536
21,2169501
21,2982985
21,3138341
21,2508513
21,1432222
21,3809959
21,2785720
21,2548115
21,0042667
21,3138526
21,3139009
21,4388551
21,4466346
21,3484717
21,0038842
21,2476616
21,2504785
21,1407257
21,2758381
21,3809916
21,0566847
21,1279766
21,2508510
21,1852499
21,0040940
21,0563596
21,0789062
22,3140987
22,0828414
22,2336870
22,4161188
22,4110135
22,3138162
22,3138237
22,2555946
22,3139462
22,2155333
22,3138948
22,2765170
22,3138485
22,3138761
22,4452011
22,3139520
22,2508508
22,2508501
22,2508502
22,4388727
22,2508499
22,2508500
22,2508503
22,2508504
22,4452012
22,4452010
22,2508509
22,4388732
22,2508505
22,2508506
22,0789139
22,3138078
22,0565851
22,2558156
22,4058906
22,0045216
22,3168816
22,0502878
22,0566337
22,0567991
22,4532172
22,1437673
22,2508507
22,4421068
22,4388878
22,0262546
22,4063115
22,0041456
22,3139876
22,4388730
22,4083396
22,4388717
22,2504781
22,0564822
22,0569097
22,3138464
22,0563812
22,0565536
22,2982985
22,3138341
22,2508513
22,1432222
22,3809959
22,2785720
22,2548115
22,0042667
22,3138526
22,3139009
22,4388551
22,4466346
22,1911244
22,3484717
22,0038842
22,2476616
22,2504785
22,1407257
22,2758381
22,3809916
22,0566847
22,1279766
22,2508510
22,1852499
22,0040940
22,0563596
22,0789062
22,3138209
22,3139101
22,4421613
22,2982571
22,0044589
22,0570553
22,2505540
22,2508511
22,2837873
22,0039865
22,0050475
22,0567704
22,0234802
22,0566330
22,0566774
25,2536318
25,0941411
25,4303928
25,0805111
25,2320420
25,4421554
25,0761471
25,1077326
25,2627525
25,4267043
25,3092528
25,3299878
25,1076162
25,1911236
25,4564431
25,4582256
25,3413569
25,0623407
25,0761411
25,3386864
25,0514548
25,1884953
25,2983533
25,2603066
25,1077212
25,3295306
25,1076159
25,0758761
25,1002591
25,0514495
25,4388718
25,2987218
25,1693728
25,2988603
25,4023929
25,2860338
25,4388670
25,4564434
25,4498995
25,2983520
25,1073904
25,4004437
25,1073897
25,4135708
25,3299913
25,4388735
25,2944561
25,3147237
25,2292323
25,0489941
25,3597789
25,3979547
25,4633481
25,4146760
25,4094366
25,4157962
25,4388723
25,1747736
25,0529154
25,4004444
25,4448636
25,0941416
25,1104379
25,1626747
25,2908055
25,4179909
25,3422639
25,4338360
25,2912074
25,4416644
25,4406820
25,4550246
25,1490904
25,4201489
25,2511309
25,3422810
25,1013229
25,2602857
25,2912478
25,3087638
25,4026844
25,4246540
25,1073914
25,4345126
25,1708707
25,3539161
25,4633502
25,2430669
25,3104936
25,1158462
25,1580195
25,3092529
25,3706447
25,3794326
25,2258689
25,3571443
25,3968107
25,2338421
25,0486558
25,4388724
26,2508351
26,0272222
26,4397664
26,4167670
26,3058500
26,4069423
26,3327630
26,1625234
26,3438418
26,2290518
26,2581878
26,3091864
26,0517445
26,4388613
26,0934168
26,3297377
26,4418521
26,2450362
26,1076014
26,0637384
26,0835267
26,1002548
26,0747571
26,1083882
26,0788472
26,1973179
26,1188650
26,3327629
26,0934166
26,4026826
26,1225770
26,3297345
26,0788492
26,0795172
26,3297378
26,1509464
26,3297347
26,1625239
26,3421757
26,3488992
26,1225724
26,0931454
26,1630876
26,4388612
26,0227204
26,4406820
26,0271042
26,3866908
26,1206907
26,3136288
26,3426707
26,3073864
26,4633502
26,3238209
26,0360559
26,4612254
26,4243422
26,1969323
26,1973178
26,4280259
26,3810999
26,0655346
26,2508103
26,3297344
26,4494391
26,0628723
26,2617802
26,1715309
26,0333930
26,3421752
26,4026827
26,3075637
26,2028984
26,1250319
26,1621882
26,3740368
26,2219558
26,4246511
26,2987223
26,0272104
26,1977078
26,4246512
26,3335285
26,0272197
26,3690632
26,3028683
26,3592630
26,4492989
26,1590688
26,4350944
26,0623902
26,4009455
26,0588221
26,3299904
26,2508331
26,4305732
26,1962229
26,3377668
26,2292323
26,4059588
27,1714467
27,3136883
27,3136808
27,1079503
27,3136837
27,3824168
27,1418407
27,3948567
27,3489341
27,3136964
27,3613097
27,0917417
27,4242859
27,2220012
27,3360177
27,2777861
27,1020188
27,0551493
27,0600554
27,2650518
27,2523813
27,1714468
27,3511675
27,0871058
27,2659940
27,1142947
27,0487240
27,1246288
27,3024330
27,0761498
27,1787415
27,0559430
27,3137434
27,1714486
27,0514434
27,3442042
27,3159704
27,0773445
27,0325636
27,0714143
27,1058627
27,3714430
27,0487275
27,1246424
27,1415599
27,0432714
27,4062197
27,1110135
27,2280757
27,0917099
27,4585619
27,1685018
27,1354462
27,0841745
27,2641174
27,0765302
27,3346184
27,1263104
27,1472606
27,1962941
27,2998145
27,1919847
27,2066689
27,0917416
27,3498288
27,3946907
27,0446536
27,0639692
27,1015720
27,4273442
27,1246294
27,0325587
27,1714354
27,1714488
27,1269447
27,2409658
27,0443774
27,1233251
27,4331086
27,4454243
27,1714430
27,3106906
27,3170753
27,1647609
27,3136922
27,4591425
27,4230354
27,3127447
27,1555182
27,2407793
27,2862341
27,3525192
27,4441153
27,0995680
27,1246290
27,3817903
27,2417383
27,3923832
27,4142182
27,2972717
28,1647609
28,3360177
28,1714467
28,2777861
28,0551493
28,0945424
28,3127447
28,2850676
28,2850716
28,1772141
28,1714468
28,3511675
28,0600554
28,1217171
28,0713831
28,1015775
28,2409956
28,3391970
28,0487262
28,3976901
28,3137434
28,0931833
28,4313934
28,3442042
28,1750941
28,0251249
28,4165661
28,2850602
28,3136808
28,3136837
28,3750859
28,4629208
28,2066691
28,3136883
28,1110135
28,2995550
28,0917099
28,1326526
28,1142947
28,0917417
28,1472606
28,1751182
28,2409955
28,4441405
28,3948567
28,1919847
28,2066689
28,3750732
28,0917416
28,1079503
28,0367756
28,0446536
28,2590084
28,1193157
28,3613097
28,1714354
28,1714488
28,2308911
28,2409658
28,1217172
28,1714430
28,3106906
28,3824168
28,1555182
28,1034649
28,1217168
28,0995680
28,2417383
28,3923832
28,4164963
28,4629227
28,4142182
28,2280757
28,3301407
28,0465844
28,3456904
28,3594830
28,2659849
28,2220012
28,1714460
28,1020188
28,1714490
28,3206763
28,1014137
28,3901102
28,2622460
28,1688823
28,4149832
28,4192486
28,4629210
28,0775723
28,1418407
28,2060724
28,3136964
28,1192377
28,3360383
28,0337437
28,0263793
28,4182601
28,4013377
32,1155189
32,3648375
32,3917084
32,1714383
32,3735757
32,4476650
32,0660086
32,1627740
32,4136504
32,0255217
32,3245171
32,2747161
32,3245170
32,0720003
32,1450851
32,3858931
32,4534904
32,1239054
32,4066427
32,3525643
32,2477610
32,2500785
32,0661277
32,0659550
32,1053522
32,3852881
32,3560104
32,0659548
32,1954477
32,2475789
32,3340054
32,0663718
32,4242103
32,1912511
32,3070437
32,4247838
32,2299409
32,1711905
32,1764359
32,0600554
32,1714384
32,1714439
32,0659537
32,4313935
32,2569006
32,1714423
32,1883442
32,2133608
32,4609203
32,2520103
32,4119045
32,0843111
32,1330548
32,0659398
32,2619450
32,3548273
32,1259584
32,3516299
32,1997491
32,1756636
32,4091806
32,3848116
32,0655557
32,3685032
32,2272883
32,2297157
32,4406742
32,3389709
32,3904380
32,0660534
32,1216068
32,4077943
32,4383928
32,0665146
32,3975961
32,2766336
32,0245840
32,3917083
32,2315878
32,4080287
32,0328390
32,2417156
32,3867300
32,4368071
32,1369227
32,0624574
32,1287898
32,4524354
32,2417379
32,1714440
32,0783634
32,1110296
32,4466089
32,2097818
32,0615959
32,0830335
32,0679788
32,1486101
32,1693687
32,3639866
33,0224926
33,4028551
33,0007083
33,2840989
33,3564566
33,0166141
33,4028538
33,2840990
33,0473853
33,0434726
33,2802132
33,4028579
33,0224949
33,4028572
33,3484903
33,2802131
33,2840987
33,0139461
33,2915057
33,1933699
33,4028517
33,4028576
33,4028585
33,1665284
33,1465605
33,0247847
33,4277301
33,4343165
33,4548880
33,3087138
33,3425493
33,4042661
33,0739084
33,4203247
33,3511636
33,1460444
33,2029906
33,1093504
33,1902025
33,2493049
33,4028592
33,4028561
33,4028595
33,4028596
33,4028550
33,1348735
33,2649767
33,4028516
33,4028525
33,1547657
33,2447352
33,4028535
33,3006683
33,2553054
33,4145549
33,0901239
33,4145550
33,1924000
33,1357983
33,1865102
33,0242969
33,0788825
33,0526991
33,4310806
33,1316881
33,4028584
33,2306624
33,2344974
33,3143567
33,1846751
33,2366248
33,4028542
33,0791697
33,0909419
33,4623090
33,4028553
33,1909634
33,0660559
33,4145551
33,4028513
33,4028514
33,1848493
33,1493314
33,2459560
33,4028593
33,4028565
33,2629108
33,1317725
33,3087132
33,4028586
33,4141897
33,0928261
33,1872281
33,4028549
33,4028570
33,4216733
33,1937311
33,3406388
33,1853562
33,2166609
37,2840990
37,2840989
37,0532384
37,1865102
37,1853562
37,2757245
37,2840987
37,4028572
37,4028537
37,4548880
37,1399659
37,3006683
37,4027302
37,0517522
37,4028517
37,3581926
37,4289856
37,4289855
37,4028586
37,3425493
37,0859438
37,4289859
37,0348242
37,3160328
37,1616232
37,3725842
37,1460444
37,0434726
37,3087138
37,0818944
37,1465605
37,0525868
37,0303394
37,4277301
37,2644018
37,1316304
37,0654079
37,4028584
37,0703746
37,1902025
37,1848493
37,3976138
37,1029099
37,2230361
37,1945347
37,2840984
37,1357983
37,1721221
37,1613642
37,1096911
37,4201667
37,0224926
37,1002632
37,2183888
37,1097123
37,1613771
37,2097623
37,4019791
37,3564566
37,2333695
37,2397055
37,1097133
37,4198317
37,2183890
37,4289860
37,0007083
37,2185996
37,4233090
37,3353520
37,1567661
37,2947256
37,4028314
37,1197442
37,3066805
37,1919988
37,0526989
37,1549839
37,1097465
37,2381428
37,0927530
37,1356493
37,0280482
37,0471668
37,0351971
37,2240829
37,2395479
37,2699937
37,3561053
37,3464626
37,1844950
37,1123414
37,0288467
37,2066677
37,3698210
37,0670591
37,0436936
37,3625922
37,3637749
37,0834070
37,1665284
38,1853562
38,2840989
38,4548880
38,3006683
38,4028517
38,3581926
38,4028586
38,3425493
38,1865102
38,2840990
38,1616232
38,3725842
38,1460444
38,0434726
38,3087138
38,0818944
38,1465605
38,4277301
38,0532384
38,0280482
38,2757245
38,2840987
38,1316304
38,0654079
38,4028584
38,4028572
38,1848493
38,1029099
38,2230361
38,4028576
38,1945347
38,4028537
38,2840984
38,1721221
38,1613642
38,1096911
38,4201667
38,0224926
38,1002632
38,1399659
38,2183888
38,1097123
38,2097623
38,4019791
38,2333695
38,2397055
38,1097133
38,2183890
38,4027302
38,4289856
38,0348242
38,4289860
38,4289855
38,0007083
38,2185996
38,3353520
38,1567661
38,3160328
38,2947256
38,0859438
38,4289859
38,1197442
38,1919988
38,1097465
38,2381428
38,0927530
38,1356493
38,0819146
38,4313561
38,0517522
38,2240829
38,2395479
38,2699937
38,3561053
38,1123414
38,0525868
38,3698210
38,0670591
38,0303394
38,0436936
38,0834070
38,4136450
38,2644018
38,1665284
38,2172757
38,1097177
38,4028562
38,0079933
38,0097745
38,0103868
38,0625938
38,1582996
38,3488182
38,2390307
38,1015543
38,0095737
38,4090095
38,2583823
38,4343165
38,4042661
39,1068776
39,3538812
39,4235622
39,3482481
39,3439576
39,2686027
39,4132849
39,2912538
39,0775520
39,0829750
39,1636890
39,3381780
39,1472167
39,0358417
39,0864150
39,2358936
39,2637058
39,0588702
39,3211730
39,4235633
39,3438203
39,1485286
39,3527209
39,1636878
39,0349120
39,4235510
39,1672822
39,1682692
39,0229931
39,4235435
39,3210201
39,3482482
39,3581964
39,3786006
39,1682712
39,4291344
39,3559753
39,3557239
39,4235416
39,2604246
39,4239607
39,2908448
39,3381783
39,0513114
39,4042649
39,1878780
39,1239763
39,1682715
39,4204925
39,1250046
39,1972822
39,3012955
39,4330505
39,1069670
39,3071337
39,4235546
39,3367542
39,3381782
39,4291346
39,3974520
39,4235518
39,2784746
39,4235492
39,4235613
39,1155158
39,4498607
39,1636866
39,3257117
39,3999814
39,4360886
39,0944873
39,0985872
39,4260850
39,1021059
39,3127241
39,1139301
39,1556206
39,4129411
39,1556228
39,3449111
39,4235479
39,1379827
39,1556223
39,4235589
39,2980144
39,3388634
39,0110790
39,1682735
39,3127243
39,4187089
39,3287544
39,4417984
39,3438003
39,1682740
39,4417971
39,2779816
39,3872489
39,1636870
39,0105746
39,3013469
45,2520901
45,0628670
45,2520857
45,1860740
45,2207546
45,0722444
45,1372575
45,2296223
45,1615745
45,2103253
45,0887750
45,2258776
45,2250721
45,2667216
45,3794845
45,1215693
45,1998739
45,1160693
45,4628682
45,2335173
45,3487687
45,2780949
45,1480414
45,3695561
45,0502213
45,3765590
45,0679133
45,0927037
45,4239893
45,1328744
45,2399144
45,2249913
45,0624229
45,2192789
45,3778965
45,0720587
45,3689024
45,3617417
45,3582287
45,1479528
45,2466769
45,1632441
45,3001356
45,2467972
45,3224592
45,2294304
45,2192543
45,2791519
45,0651856
45,2053679
45,0304421
45,0896276
45,1207789
45,3690793
45,1948191
45,0835341
45,0269071
45,3922948
45,3677941
45,3976235
45,1103659
45,3439353
45,3689714
45,0342631
45,3582774
45,3933335
45,2221475
45,2252380
45,4206543
45,2878272
45,2093275
45,2699208
45,4391510
45,0897524
45,2078945
45,2192427
45,1108653
45,0399491
45,0353360
45,0504236
45,2967155
45,3811027
45,0831984
45,3688332
45,2399177
45,3764325
45,4637475
45,0287271
45,0831676
45,4473355
45,1465903
45,1795147
45,0614515
45,0579737
45,1343876
45,0613864
45,2400357
45,2751030
45,0580089
45,2865100
46,4541529
46,0664527
46,3920781
46,1636586
46,3815997
46,0726524
46,1636577
46,3815996
46,0703051
46,1636579
46,2601266
46,3448860
46,2370071
46,1556200
46,3109325
46,0651334
46,3727926
46,2359014
46,3406044
46,0169184
46,3877966
46,4004730
46,1636203
46,0417683
46,2090036
46,2857858
46,1272392
46,1636578
46,0169083
46,4004733
46,2349265
46,1459226
46,0177840
46,0197704
46,0915070
46,1806503
46,1834482
46,1427395
46,1636204
46,1908468
46,2349249
46,2238163
46,1078177
46,2498551
46,4541531
46,3212613
46,1636591
46,3740073
46,3448861
46,2294642
46,1636634
46,2295741
46,1821977
46,1941201
46,3357282
46,2971722
46,2414634
46,2011652
46,4593827
46,1636576
46,1555098
46,1843595
46,0915739
46,0131464
46,1097249
46,0537779
46,2367489
46,0169080
46,3966877
46,2852485
46,4015351
46,1204674
46,4189729
46,3109025
46,1989553
46,1080794
46,1636588
46,4076139
46,3841776
46,4074413
46,4577864
46,4138723
46,2917485
46,4103136
46,4458706
46,4464993
46,2635779
46,4591091
46,1975747
46,0169281
46,1636590
46,0975768
46,0836434
46,0421254
46,1555196
46,2463784
46,3766978
46,4004966
46,1561452
46,1583982
47,2520124
47,1324519
47,1190957
47,1323718
47,1324250
47,1324435
47,2846341
47,0926291
47,3997211
47,1399933
47,4197210
47,0089598
47,1250841
47,3015421
47,1324524
47,1769363
47,0603916
47,4043528
47,1249813
47,0679792
47,3066787
47,1550573
47,4242452
47,4378467
47,1247419
47,2476083
47,2520123
47,4534692
47,1237937
47,0704648
47,0906735
47,1247402
47,3468479
47,4292939
47,0906318
47,0486412
47,4043867
47,3169140
47,1323689
47,0587315
47,2566414
47,1834339
47,1324369
47,4573051
47,4363846
47,2520847
47,0337703
47,1541817
47,4442131
47,2865333
47,1990768
47,1874596
47,3449049
47,1646476
47,0656228
47,1879917
47,1324275
47,0337698
47,3773700
47,1203468
47,3997212
47,4405656
47,1116196
47,1371917
47,1845060
47,0704645
47,1068182
47,3822882
47,3360254
47,0250224
47,0455956
47,1616916
47,1532889
47,0525878
47,3024344
47,3858390
47,0204198
47,1957565
47,1323781
47,2519142
47,3964498
47,3085745
47,0644154
47,0722908
47,4101197
47,3626215
47,1269584
47,1623798
47,3504714
47,1323281
47,0885093
47,1246169
47,0846874
47,4145814
47,2068517
47,2617370
47,1532801
47,3709463
47,2332765
47,1851694
52,0974202
52,0450570
52,0974199
52,3672550
52,3672549
52,3672547
52,3637125
52,3321450
52,3672523
52,3672553
52,3528770
52,3672552
52,3672537
52,3937403
52,1959966
52,3351030
52,4320525
52,3906721
52,3672531
52,3864065
52,2788401
52,1154894
52,2275631
52,3672524
52,1008294
52,3672536
52,3672559
52,0781635
52,1536330
52,3672543
